,id,fleet,fleet_name,unit_number,unit_id,asset_id,asset_label,asset_label_slug,asset_type,asset_type_display,asset_make,asset_model,asset_year,asset_group_name,start_date,end_date,alert_type,alert_id,tags,severity_text,status,workflow_state,workflow_state_display,short_desc,long_desc,values,created_on,updated_on,source,read_by,read,rtdv_url,reviewed_by,repairplans
22,517374,176,Metrolinx,gt-g9adsbfd9s75,12728,1152538,8325,8325,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-02-13 21:39:54+0000,2023-02-14 06:21:21+0000,faultcode,923664,"['Cooling', 'Fluid Levels']",Low,archived,active,Active,SPN-FMI: 111-17,111-17: Coolant Level - Data Valid But Below Normal Operating Range - Least Severe Level,"{'FMI': 17, 'SPN': 111, 'count': 14, 'source': 0}",2023-02-13 22:34:30+0000,2023-02-14 18:17:55+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9adsbfd9s75&start=2023-02-13T20:39:54&end=2023-02-14T06:21:21&alert_type=faultcode&alert_pk=517374&spn=0&spn=84&spn=190&spn=111,[],[]
24,515744,176,Metrolinx,gt-g9adsbfd9s75,12728,1152538,8325,8325,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-02-13 03:36:09+0000,2023-02-13 03:36:09+0000,faultcode,923664,"['Cooling', 'Fluid Levels']",Low,archived,active,Active,SPN-FMI: 111-17,111-17: Coolant Level - Data Valid But Below Normal Operating Range - Least Severe Level,"{'FMI': 17, 'SPN': 111, 'count': 11, 'source': 0}",2023-02-13 04:31:31+0000,2023-02-13 12:10:18+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9adsbfd9s75&start=2023-02-13T02:36:09&end=2023-02-13T03:36:09&alert_type=faultcode&alert_pk=515744&spn=0&spn=84&spn=190&spn=111,[],[]
49,507862,176,Metrolinx,gt-g9adsbfd9s75,12728,1152538,8325,8325,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-02-08 18:17:50+0000,2023-02-08 18:17:50+0000,faultcode,923664,"['Cooling', 'Fluid Levels']",Low,archived,active,Active,SPN-FMI: 111-17,111-17: Coolant Level - Data Valid But Below Normal Operating Range - Least Severe Level,"{'FMI': 17, 'SPN': 111, 'count': 10, 'source': 0}",2023-02-08 19:22:29+0000,2023-02-08 20:40:33+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9adsbfd9s75&start=2023-02-08T17:17:50&end=2023-02-08T18:17:50&alert_type=faultcode&alert_pk=507862&spn=0&spn=84&spn=190&spn=111,[],[]
6,726417,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-31 20:14:17+0000,2023-05-31 20:21:10+0000,faultcode,919056,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 3, 'source': 0, 'ingestion_delay': 402.55637}",2023-05-31 20:55:19+0000,2023-06-01 13:14:40+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-05-31T19:14:17&end=2023-05-31T20:21:10&alert_type=faultcode&alert_pk=726417&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
44,656406,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-26 00:48:39+0000,2023-04-26 01:52:52+0000,faultcode,919056,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 14, 'source': 0, 'ingestion_delay': 163.935009}",2023-04-26 01:10:08+0000,2023-04-26 18:05:46+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-04-25T23:48:39&end=2023-04-26T01:52:52&alert_type=faultcode&alert_pk=656406&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
7,648714,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-21 14:02:58+0000,2023-04-21 19:17:56+0000,faultcode,919056,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 10, 'source': 0, 'ingestion_delay': 182.50998}",2023-04-21 15:38:53+0000,2023-04-21 21:22:59+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-04-21T13:02:58&end=2023-04-21T19:17:56&alert_type=faultcode&alert_pk=648714&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
28,639739,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-17 16:40:23+0000,2023-04-17 17:16:16+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 3, 'source': 0, 'ingestion_delay': 226.080631}",2023-04-17 16:46:46+0000,2023-04-18 15:35:02+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-04-17T15:40:23&end=2023-04-17T17:16:16&alert_type=faultcode&alert_pk=639739&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
43,568171,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-13 14:36:24+0000,2023-03-13 21:15:12+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 8, 'source': 0, 'ingestion_delay': 358.54969600000004}",2023-03-13 15:36:04+0000,2023-03-13 22:32:57+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-13T13:36:24&end=2023-03-13T21:15:12&alert_type=faultcode&alert_pk=568171&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],"[{'id': 11454, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This vehicle is constantly overheating throughout the day. The coolant temperature is very erratic recommend inspecting the cooling package and all cooling fans for correct operation. If no fault is found replace the thermostat.', 'rendered_content': '<p>This vehicle is constantly overheating throughout the day. The coolant temperature is very erratic recommend inspecting the cooling package and all cooling fans for correct operation. If no fault is found replace the thermostat.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-03-13 20:53:45+0000', 'created_on': '2023-03-13 20:53:44+0000'}, {'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
47,566781,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-12 20:16:43+0000,2023-03-12 20:16:59+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 4, 'source': 0, 'ingestion_delay': 406.915591}",2023-03-12 20:29:45+0000,2023-03-13 00:59:25+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-12T19:16:43&end=2023-03-12T20:16:59&alert_type=faultcode&alert_pk=566781&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],"[{'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
1,565774,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-12 02:57:06+0000,2023-03-12 02:57:22+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 3, 'source': 0, 'ingestion_delay': 355.604535}",2023-03-12 03:29:39+0000,2023-03-13 00:59:35+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-12T01:57:06&end=2023-03-12T02:57:22&alert_type=faultcode&alert_pk=565774&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],"[{'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
22,555911,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-07 02:53:13+0000,2023-03-07 02:53:31+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 2, 'source': 0}",2023-03-07 03:06:53+0000,2023-03-09 09:11:37+0000,0,[138],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-07T01:53:13&end=2023-03-07T02:53:31&alert_type=faultcode&alert_pk=555911&spn=0&spn=84&spn=190&spn=110,['KevinTalaue'],"[{'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
31,552850,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-05 01:23:48+0000,2023-03-05 01:23:49+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 1, 'source': 0}",2023-03-05 02:27:44+0000,2023-03-09 09:11:36+0000,0,[138],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-05T00:23:48&end=2023-03-05T01:23:49&alert_type=faultcode&alert_pk=552850&spn=0&spn=84&spn=190&spn=110,['KevinTalaue'],"[{'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
44,546545,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-03-01 18:11:28+0000,2023-03-01 18:11:29+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 1, 'source': 0}",2023-03-01 19:06:46+0000,2023-03-02 16:59:45+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-03-01T17:11:28&end=2023-03-01T18:11:29&alert_type=faultcode&alert_pk=546545&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],"[{'id': 11252, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [568171, 566781, 565774, 555911, 552850, 546545], 'asset': 1152540, 'asset_label': '8401', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12112HTN40107', 'vmrs_codes': [], 'raw_content': 'This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.', 'rendered_content': '<p>This Bus overheated momentarily on the highway. The coolant level is at 100%. The intake manifold temp looks okay. I would recommend inspecting the cooling package for any blockages and ensure the fans are working correctly if no fault is found replace the thermostat as it may be getting stuck.</p>', 'state': 'closed', 'comments_count': 2, 'updated_on': '2023-04-27 20:20:42+0000', 'created_on': '2023-03-02 16:59:37+0000'}]"
13,540619,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-02-26 13:34:33+0000,2023-02-26 14:52:12+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 13, 'source': 0}",2023-02-26 14:13:27+0000,2023-03-02 17:01:05+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-02-26T12:34:33&end=2023-02-26T14:52:12&alert_type=faultcode&alert_pk=540619&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
42,529965,176,Metrolinx,gt-g9ypbrxkcbua,12727,1152540,8401,8401,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-02-20 15:35:40+0000,2023-02-20 15:35:52+0000,faultcode,919056,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-31,110-31: Engine Coolant Temperature - Condition Exists,"{'FMI': 31, 'SPN': 110, 'count': 1, 'source': 0}",2023-02-20 16:24:47+0000,2023-02-21 16:52:46+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9ypbrxkcbua&start=2023-02-20T14:35:40&end=2023-02-20T15:35:52&alert_type=faultcode&alert_pk=529965&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
7,726416,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-31 20:14:42+0000,2023-05-31 20:15:08+0000,faultcode,911120,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-0,110-0: Engine Coolant Temperature - Data Valid But Above Normal Operating Range - Moderately Severe Level,"{'FMI': 0, 'SPN': 110, 'count': 1, 'source': 0, 'ingestion_delay': 361.858423}",2023-05-31 20:55:19+0000,2023-06-01 13:13:52+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-05-31T19:14:42&end=2023-05-31T20:15:08&alert_type=faultcode&alert_pk=726416&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],"[{'id': 12973, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [726416], 'asset': 1153728, 'asset_label': '8355', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA11115GTN40062', 'vmrs_codes': ['042-009-010'], 'raw_content': 'Cummins Fault 2963 - ENGINE COOLANT TEMPERATURE - DATA VALID BUT ABOVE NORMAL OPERATING RANGE - LEAST SEVERE LEVEL\nThis bus overheated straight after warmup, Suspect the thermostat is stuck closed. Recommend replacing the Thermostat and ensuring all the fans on the cooling package are operating correctly also check for any blockages to the air flowing through the radiator.', 'rendered_content': '<p>Cummins Fault 2963 - ENGINE COOLANT TEMPERATURE - DATA VALID BUT ABOVE NORMAL OPERATING RANGE - LEAST SEVERE LEVEL\nThis bus overheated straight after warmup, Suspect the thermostat is stuck closed. Recommend replacing the Thermostat and ensuring all the fans on the cooling package are operating correctly also check for any blockages to the air flowing through the radiator.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-06-01 13:13:51+0000', 'created_on': '2023-06-01 13:13:51+0000'}]"
45,656405,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-26 00:48:51+0000,2023-04-26 01:17:44+0000,faultcode,911120,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-0,110-0: Engine Coolant Temperature - Data Valid But Above Normal Operating Range - Moderately Severe Level,"{'FMI': 0, 'SPN': 110, 'count': 10, 'source': 0, 'ingestion_delay': 199.150744}",2023-04-26 01:10:08+0000,2023-04-26 18:05:43+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-04-25T23:48:51&end=2023-04-26T01:17:44&alert_type=faultcode&alert_pk=656405&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
8,648713,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-21 14:03:14+0000,2023-04-21 19:18:18+0000,faultcode,911120,['Cooling'],Severe,active,active,Active,SPN-FMI: 110-0,110-0: Engine Coolant Temperature - Data Valid But Above Normal Operating Range - Moderately Severe Level,"{'FMI': 0, 'SPN': 110, 'count': 6, 'source': 0, 'ingestion_delay': 232.53395700000002}",2023-04-21 15:38:53+0000,2023-04-21 21:22:59+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-04-21T13:03:14&end=2023-04-21T19:18:18&alert_type=faultcode&alert_pk=648713&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
29,639738,176,Metrolinx,gt-g9akavr6my92,12744,1153728,8355,8355,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-17 16:40:34+0000,2023-04-17 17:16:16+0000,faultcode,911120,['Cooling'],Severe,archived,active,Active,SPN-FMI: 110-0,110-0: Engine Coolant Temperature - Data Valid But Above Normal Operating Range - Moderately Severe Level,"{'FMI': 0, 'SPN': 110, 'count': 2, 'source': 0, 'ingestion_delay': 220.973631}",2023-04-17 16:46:46+0000,2023-04-18 15:35:00+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9akavr6my92&start=2023-04-17T15:40:34&end=2023-04-17T17:16:16&alert_type=faultcode&alert_pk=639738&spn=0&spn=84&spn=190&spn=110,['sam@preteckt.com'],[]
